EmployeeID,FirstName,LastName,FullName,Gender,Email,Phone,StoreID,Department,JobTitle,HireDate,Salary,EmploymentType,IsActive
EMP-00148,Sultan,Al-Shehri,Sultan Al-Shehri,M,sultan.alshehri590@srg.com.sa,+966538478923,SRG-006,IT Support,Systems Administrator,2024-09-19,5816,Full-Time,1
EMP-00149,Shaima,Al-Saleh,Shaima Al-Saleh,F,shaima.alsaleh303@srg.com.sa,+966562440404,SRG-006,Marketing,Visual Merchandiser,2021-01-16,3428,Full-Time,0
EMP-00150,Ali,Al-Anazi,Ali Al-Anazi,M,ali.alanazi488@srg.com.sa,+966518351204,SRG-006,Security,Security Supervisor,2019-09-16,19413,Part-Time,1
EMP-00151,Yasser,Al-Otaibi,Yasser Al-Otaibi,M,yasser.alotaibi820@srg.com.sa,+966525092180,SRG-006,Cashier,Cashier,2021-11-04,5773,Contract,1
EMP-00152,Omar,Al-Sabah,Omar Al-Sabah,M,omar.alsabah191@srg.com.sa,+966567636771,SRG-006,Maintenance,Maintenance Supervisor,2019-07-21,14044,Full-Time,0
EMP-00153,Yousef,Al-Hussein,Yousef Al-Hussein,M,yousef.alhussein286@srg.com.sa,+966512707116,SRG-006,Maintenance,Maintenance Supervisor,2016-12-07,14743,Contract,1
EMP-00154,Lina,Al-Mutairi,Lina Al-Mutairi,F,lina.almutairi541@srg.com.sa,+966557520284,SRG-006,HR,HR Coordinator,2020-11-28,5004,Contract,1
EMP-00155,Hana,Al-Baqmi,Hana Al-Baqmi,F,hana.albaqmi689@srg.com.sa,+966526254384,SRG-007,HR,HR Manager,2020-10-19,10777,Full-Time,1
EMP-00156,Noura,Al-Shammari,Noura Al-Shammari,F,noura.alshammari611@srg.com.sa,+966527437584,SRG-007,Security,Loss Prevention Officer,2018-09-13,4713,Part-Time,1
EMP-00157,Ghada,Al-Sabah,Ghada Al-Sabah,F,ghada.alsabah323@srg.com.sa,+966571899447,SRG-007,Inventory,Inventory Controller,2023-05-05,3766,Full-Time,1
EMP-00158,Huda,Al-Mutairi,Huda Al-Mutairi,F,huda.almutairi702@srg.com.sa,+966577973121,SRG-007,Maintenance,Cleaner,2024-11-16,4675,Part-Time,1
EMP-00159,Khalid,Al-Hussein,Khalid Al-Hussein,M,khalid.alhussein551@srg.com.sa,+966543822078,SRG-007,Sales Floor,Senior Sales Associate,2020-01-09,6841,Part-Time,1
EMP-00160,Samar,Al-Fahad,Samar Al-Fahad,F,samar.alfahad844@srg.com.sa,+966551698108,SRG-007,Cashier,Head Cashier,2017-05-25,9449,Part-Time,1
EMP-00161,Ibrahim,Al-Harbi,Ibrahim Al-Harbi,M,ibrahim.alharbi883@srg.com.sa,+966518366370,SRG-007,Customer Service,Customer Service Lead,2016-08-09,7855,Full-Time,1
EMP-00162,Turki,Al-Bassam,Turki Al-Bassam,M,turki.albassam631@srg.com.sa,+966524466502,SRG-007,Marketing,Marketing Manager,2025-11-14,13438,Full-Time,1
EMP-00163,Samar,Al-Ghamdi,Samar Al-Ghamdi,F,samar.alghamdi587@srg.com.sa,+966549630451,SRG-007,Marketing,Visual Merchandiser,2021-12-10,4185,Full-Time,1
EMP-00164,Bayan,Al-Otaibi,Bayan Al-Otaibi,F,bayan.alotaibi849@srg.com.sa,+966537588425,SRG-007,Management,Assistant Manager,2018-04-05,18554,Part-Time,1
EMP-00165,Ghada,Al-Suwailem,Ghada Al-Suwailem,F,ghada.alsuwailem413@srg.com.sa,+966585667852,SRG-007,Maintenance,Maintenance Supervisor,2017-11-26,11050,Full-Time,1
EMP-00166,Lina,Al-Hussein,Lina Al-Hussein,F,lina.alhussein367@srg.com.sa,+966519966154,SRG-007,Sales Floor,Sales Associate,2023-11-22,5856,Part-Time,1
EMP-00167,Manal,Al-Mutairi,Manal Al-Mutairi,F,manal.almutairi592@srg.com.sa,+966529142618,SRG-007,HR,Recruiter,2021-05-11,5241,Full-Time,0
EMP-00168,Mohammed,Al-Harbi,Mohammed Al-Harbi,M,mohammed.alharbi1@srg.com.sa,+966564394336,SRG-007,HR,HR Coordinator,2017-03-15,4869,Full-Time,0
EMP-00169,Lama,Al-Baqmi,Lama Al-Baqmi,F,lama.albaqmi681@srg.com.sa,+966521868846,SRG-007,Management,Store Manager,2021-05-03,20184,Part-Time,0
EMP-00170,Nada,Al-Tamimi,Nada Al-Tamimi,F,nada.altamimi219@srg.com.sa,+966572307594,SRG-007,Customer Service,Customer Service Lead,2017-12-04,5008,Full-Time,1
EMP-00171,Sami,Al-Saleh,Sami Al-Saleh,M,sami.alsaleh124@srg.com.sa,+966563217531,SRG-007,HR,HR Coordinator,2016-12-11,6346,Part-Time,1
EMP-00172,Hassan,Al-Qahtani,Hassan Al-Qahtani,M,hassan.alqahtani392@srg.com.sa,+966523396676,SRG-007,Cashier,Cashier,2021-06-10,3561,Full-Time,1
EMP-00173,Nawaf,Al-Khaldi,Nawaf Al-Khaldi,M,nawaf.alkhaldi767@srg.com.sa,+966527907345,SRG-007,Inventory,Receiving Clerk,2021-12-07,5572,Contract,0
EMP-00174,Khalid,Al-Habib,Khalid Al-Habib,M,khalid.alhabib360@srg.com.sa,+966566276495,SRG-008,Cashier,Cashier,2017-10-24,4572,Full-Time,1
EMP-00175,Ghada,Al-Qahtani,Ghada Al-Qahtani,F,ghada.alqahtani798@srg.com.sa,+966506060836,SRG-008,Customer Service,Service Manager,2025-10-24,17336,Full-Time,1
EMP-00176,Abdulaziz,Al-Malki,Abdulaziz Al-Malki,M,abdulaziz.almalki247@srg.com.sa,+966572191383,SRG-008,Management,Store Manager,2019-08-13,11694,Contract,1
EMP-00177,Bayan,Al-Zahrani,Bayan Al-Zahrani,F,bayan.alzahrani700@srg.com.sa,+966528902314,SRG-008,Inventory,Receiving Clerk,2025-07-12,5237,Full-Time,1
EMP-00178,Ahmed,Al-Ghamdi,Ahmed Al-Ghamdi,M,ahmed.alghamdi644@srg.com.sa,+966587969792,SRG-008,Customer Service,Service Representative,2016-07-17,4173,Part-Time,0
EMP-00179,Sarah,Al-Khaldi,Sarah Al-Khaldi,F,sarah.alkhaldi318@srg.com.sa,+966519578269,SRG-008,IT Support,Systems Administrator,2025-03-09,3342,Full-Time,1
EMP-00180,Noor,Al-Hussein,Noor Al-Hussein,F,noor.alhussein60@srg.com.sa,+966532446410,SRG-008,Cashier,Senior Cashier,2022-12-28,6954,Part-Time,1
EMP-00181,Eman,Al-Mahmoud,Eman Al-Mahmoud,F,eman.almahmoud719@srg.com.sa,+966503748655,SRG-008,Sales Floor,Department Supervisor,2018-02-01,12496,Part-Time,1
EMP-00182,Lama,Al-Bishi,Lama Al-Bishi,F,lama.albishi279@srg.com.sa,+966582071594,SRG-008,Inventory,Warehouse Supervisor,2017-01-11,22068,Full-Time,0
EMP-00183,Majed,Al-Khalifa,Majed Al-Khalifa,M,majed.alkhalifa377@srg.com.sa,+966525280137,SRG-008,IT Support,IT Manager,2016-08-28,13468,Full-Time,1
EMP-00184,Faisal,Al-Bassam,Faisal Al-Bassam,M,faisal.albassam484@srg.com.sa,+966557425329,SRG-008,IT Support,IT Technician,2016-01-08,3188,Full-Time,1
EMP-00185,Badr,Al-Mutawa,Badr Al-Mutawa,M,badr.almutawa738@srg.com.sa,+966555550953,SRG-008,Maintenance,Maintenance Technician,2021-04-14,6751,Full-Time,1
EMP-00186,Noura,Al-Fahad,Noura Al-Fahad,F,noura.alfahad71@srg.com.sa,+966575736323,SRG-008,Sales Floor,Senior Sales Associate,2019-09-02,8284,Full-Time,1
EMP-00187,Badr,Al-Khalifa,Badr Al-Khalifa,M,badr.alkhalifa758@srg.com.sa,+966595069884,SRG-008,Sales Floor,Department Supervisor,2019-05-19,17958,Part-Time,1
EMP-00188,Shaima,Al-Juhani,Shaima Al-Juhani,F,shaima.aljuhani955@srg.com.sa,+966561401147,SRG-008,Customer Service,Service Manager,2024-04-05,8208,Full-Time,1
EMP-00189,Ghada,Al-Saadi,Ghada Al-Saadi,F,ghada.alsaadi107@srg.com.sa,+966539888812,SRG-008,Sales Floor,Department Supervisor,2016-11-13,18076,Full-Time,1
EMP-00190,Aisha,Al-Dosari,Aisha Al-Dosari,F,aisha.aldosari718@srg.com.sa,+966558691649,SRG-008,Management,Store Manager,2016-04-28,21535,Full-Time,1
EMP-00191,Sami,Al-Dosari,Sami Al-Dosari,M,sami.aldosari679@srg.com.sa,+966524972370,SRG-008,Maintenance,Maintenance Technician,2025-10-02,4781,Full-Time,1
EMP-00192,Bayan,Al-Mutawa,Bayan Al-Mutawa,F,bayan.almutawa240@srg.com.sa,+966514400953,SRG-008,Maintenance,Cleaner,2021-06-15,4113,Full-Time,1
EMP-00193,Saad,Al-Harbi,Saad Al-Harbi,M,saad.alharbi549@srg.com.sa,+966554483557,SRG-008,Inventory,Receiving Clerk,2023-06-14,3494,Part-Time,1
EMP-00194,Maha,Al-Baqmi,Maha Al-Baqmi,F,maha.albaqmi722@srg.com.sa,+966591676621,SRG-008,Cashier,Cashier,2018-11-10,6384,Full-Time,1
EMP-00195,Khalid,Al-Tamimi,Khalid Al-Tamimi,M,khalid.altamimi307@srg.com.sa,+966543917016,SRG-008,Customer Service,Customer Service Lead,2022-09-02,10547,Full-Time,1
EMP-00196,Samar,Al-Bassam,Samar Al-Bassam,F,samar.albassam813@srg.com.sa,+966523037647,SRG-008,IT Support,IT Technician,2017-08-04,6292,Full-Time,1
EMP-00197,Saad,Al-Mutairi,Saad Al-Mutairi,M,saad.almutairi940@srg.com.sa,+966511365746,SRG-008,Maintenance,Maintenance Supervisor,2017-10-19,16481,Full-Time,1
EMP-00198,Abeer,Al-Dosari,Abeer Al-Dosari,F,abeer.aldosari173@srg.com.sa,+966598267158,SRG-008,Cashier,Senior Cashier,2017-01-15,5414,Part-Time,1
EMP-00199,Hassan,Al-Saleh,Hassan Al-Saleh,M,hassan.alsaleh287@srg.com.sa,+966573493621,SRG-008,Maintenance,Maintenance Technician,2021-04-06,4126,Full-Time,1
EMP-00200,Saud,Al-Anazi,Saud Al-Anazi,M,saud.alanazi287@srg.com.sa,+966563302438,SRG-008,HR,Training Officer,2024-08-02,3359,Part-Time,1
EMP-00201,Saud,Al-Mutawa,Saud Al-Mutawa,M,saud.almutawa558@srg.com.sa,+966576771934,SRG-008,IT Support,IT Technician,2022-12-12,4964,Contract,1
EMP-00202,Noor,Al-Ghamdi,Noor Al-Ghamdi,F,noor.alghamdi918@srg.com.sa,+966541982997,SRG-008,Inventory,Stock Clerk,2021-10-08,3120,Part-Time,1
EMP-00203,Shaima,Al-Hussein,Shaima Al-Hussein,F,shaima.alhussein273@srg.com.sa,+966581937991,SRG-008,Customer Service,Service Representative,2017-04-22,3987,Full-Time,1
EMP-00204,Hana,Al-Sheikh,Hana Al-Sheikh,F,hana.alsheikh756@srg.com.sa,+966551473227,SRG-008,Inventory,Inventory Controller,2019-10-11,6302,Full-Time,1
EMP-00205,Talal,Al-Mutairi,Talal Al-Mutairi,M,talal.almutairi58@srg.com.sa,+966534671004,SRG-008,HR,Recruiter,2018-08-02,3369,Full-Time,1
EMP-00206,Fatima,Al-Zahrani,Fatima Al-Zahrani,F,fatima.alzahrani941@srg.com.sa,+966551999183,SRG-008,Marketing,Visual Merchandiser,2018-06-23,3726,Full-Time,1
EMP-00207,Salman,Al-Harbi,Salman Al-Harbi,M,salman.alharbi601@srg.com.sa,+966516646557,SRG-008,IT Support,IT Manager,2017-06-23,20962,Full-Time,1
EMP-00208,Abdullah,Al-Bassam,Abdullah Al-Bassam,M,abdullah.albassam725@srg.com.sa,+966586986539,SRG-008,Maintenance,Cleaner,2023-11-11,3713,Full-Time,0
EMP-00209,Hassan,Al-Anazi,Hassan Al-Anazi,M,hassan.alanazi872@srg.com.sa,+966591543292,SRG-008,Management,Assistant Manager,2018-12-01,20831,Full-Time,1
EMP-00210,Bayan,Al-Mutawa,Bayan Al-Mutawa,F,bayan.almutawa340@srg.com.sa,+966514992909,SRG-008,Marketing,Visual Merchandiser,2025-02-16,3576,Full-Time,1
EMP-00211,Saud,Al-Habib,Saud Al-Habib,M,saud.alhabib215@srg.com.sa,+966532137407,SRG-008,Cashier,Head Cashier,2021-08-01,7172,Full-Time,1
EMP-00212,Abdulaziz,Al-Rashid,Abdulaziz Al-Rashid,M,abdulaziz.alrashid906@srg.com.sa,+966569272543,SRG-008,Sales Floor,Floor Manager,2023-12-14,13450,Part-Time,1
EMP-00213,Noura,Al-Saadi,Noura Al-Saadi,F,noura.alsaadi302@srg.com.sa,+966506347182,SRG-008,HR,HR Manager,2018-08-03,9094,Full-Time,1
EMP-00214,Lama,Al-Habib,Lama Al-Habib,F,lama.alhabib609@srg.com.sa,+966599098979,SRG-009,Maintenance,Maintenance Technician,2017-09-03,4384,Full-Time,1
EMP-00215,Nawaf,Al-Habib,Nawaf Al-Habib,M,nawaf.alhabib998@srg.com.sa,+966537866576,SRG-009,Maintenance,Maintenance Technician,2016-02-11,3841,Contract,0
EMP-00216,Rasha,Al-Anazi,Rasha Al-Anazi,F,rasha.alanazi158@srg.com.sa,+966507053704,SRG-009,Management,Assistant Manager,2017-01-13,24087,Full-Time,1
EMP-00217,Yasser,Al-Saadi,Yasser Al-Saadi,M,yasser.alsaadi175@srg.com.sa,+966542374659,SRG-009,Marketing,Social Media Specialist,2019-02-01,3847,Part-Time,1
EMP-00218,Abeer,Al-Malki,Abeer Al-Malki,F,abeer.almalki397@srg.com.sa,+966527224691,SRG-009,HR,Training Officer,2020-02-21,5228,Part-Time,1
EMP-00219,Yousef,Al-Otaibi,Yousef Al-Otaibi,M,yousef.alotaibi578@srg.com.sa,+966503535551,SRG-009,Management,Operations Manager,2023-05-08,16800,Full-Time,1
EMP-00220,Abeer,Al-Sabah,Abeer Al-Sabah,F,abeer.alsabah397@srg.com.sa,+966588023480,SRG-009,Maintenance,Cleaner,2019-09-02,6443,Contract,0
EMP-00221,Wafa,Al-Habib,Wafa Al-Habib,F,wafa.alhabib732@srg.com.sa,+966509423864,SRG-009,Customer Service,Customer Service Lead,2020-02-13,11995,Contract,1
EMP-00222,Fahad,Al-Juhani,Fahad Al-Juhani,M,fahad.aljuhani130@srg.com.sa,+966508103052,SRG-009,HR,HR Manager,2018-04-26,14315,Full-Time,0
EMP-00223,Reem,Al-Saadi,Reem Al-Saadi,F,reem.alsaadi90@srg.com.sa,+966567666510,SRG-009,Inventory,Warehouse Supervisor,2021-12-26,10195,Contract,1
EMP-00224,Mona,Al-Khalifa,Mona Al-Khalifa,F,mona.alkhalifa581@srg.com.sa,+966592681144,SRG-009,Sales Floor,Floor Manager,2017-07-05,12856,Full-Time,1
EMP-00225,Turki,Al-Anazi,Turki Al-Anazi,M,turki.alanazi586@srg.com.sa,+966598936405,SRG-009,IT Support,IT Manager,2022-05-13,23911,Full-Time,1
EMP-00226,Noor,Al-Dosari,Noor Al-Dosari,F,noor.aldosari244@srg.com.sa,+966508972838,SRG-009,Marketing,Social Media Specialist,2016-07-11,5828,Full-Time,1
EMP-00227,Omar,Al-Saadi,Omar Al-Saadi,M,omar.alsaadi996@srg.com.sa,+966533254614,SRG-009,Management,Regional Manager,2020-08-28,11218,Full-Time,0
EMP-00228,Shaima,Al-Saadi,Shaima Al-Saadi,F,shaima.alsaadi193@srg.com.sa,+966574546544,SRG-009,Security,Security Supervisor,2022-10-21,10925,Part-Time,0
EMP-00229,Shaima,Al-Fahad,Shaima Al-Fahad,F,shaima.alfahad727@srg.com.sa,+966587767679,SRG-009,Security,Security Guard,2024-03-03,4274,Full-Time,1
EMP-00230,Nasser,Al-Habib,Nasser Al-Habib,M,nasser.alhabib941@srg.com.sa,+966554340507,SRG-010,Customer Service,Service Representative,2019-01-15,3207,Full-Time,1
EMP-00231,Mona,Al-Malki,Mona Al-Malki,F,mona.almalki609@srg.com.sa,+966573979359,SRG-010,Cashier,Head Cashier,2016-04-12,9004,Part-Time,1
EMP-00232,Hana,Al-Shammari,Hana Al-Shammari,F,hana.alshammari167@srg.com.sa,+966594595669,SRG-010,Management,Store Manager,2020-01-13,9626,Full-Time,0
EMP-00233,Mishari,Al-Mutairi,Mishari Al-Mutairi,M,mishari.almutairi486@srg.com.sa,+966523905824,SRG-010,Management,Operations Manager,2024-01-28,8291,Contract,1
EMP-00234,Sultan,Al-Mahmoud,Sultan Al-Mahmoud,M,sultan.almahmoud471@srg.com.sa,+966544660940,SRG-010,Management,Regional Manager,2022-07-28,19426,Part-Time,1
EMP-00235,Wafa,Al-Harbi,Wafa Al-Harbi,F,wafa.alharbi306@srg.com.sa,+966519082229,SRG-010,Sales Floor,Department Supervisor,2024-11-20,17262,Full-Time,1
EMP-00236,Ghada,Al-Zahrani,Ghada Al-Zahrani,F,ghada.alzahrani784@srg.com.sa,+966531952520,SRG-010,Management,Regional Manager,2020-04-05,24950,Contract,1
EMP-00237,Rasha,Al-Dosari,Rasha Al-Dosari,F,rasha.aldosari398@srg.com.sa,+966504186247,SRG-010,Sales Floor,Floor Manager,2020-05-14,21257,Full-Time,0
EMP-00238,Mishari,Al-Sabah,Mishari Al-Sabah,M,mishari.alsabah861@srg.com.sa,+966584038955,SRG-010,HR,Recruiter,2024-05-28,3696,Full-Time,1
EMP-00239,Huda,Al-Bassam,Huda Al-Bassam,F,huda.albassam364@srg.com.sa,+966536152035,SRG-010,Management,Assistant Manager,2021-11-03,15282,Part-Time,1
EMP-00240,Maha,Al-Hussein,Maha Al-Hussein,F,maha.alhussein484@srg.com.sa,+966539396617,SRG-010,Management,Operations Manager,2017-08-02,10333,Full-Time,0
EMP-00241,Mona,Al-Anazi,Mona Al-Anazi,F,mona.alanazi420@srg.com.sa,+966598676774,SRG-010,Maintenance,Maintenance Technician,2018-03-07,4403,Full-Time,1
EMP-00242,Salman,Al-Qahtani,Salman Al-Qahtani,M,salman.alqahtani5@srg.com.sa,+966575589036,SRG-010,HR,Recruiter,2018-06-21,3237,Full-Time,1
EMP-00243,Abeer,Al-Juhani,Abeer Al-Juhani,F,abeer.aljuhani414@srg.com.sa,+966569009447,SRG-011,Cashier,Cashier,2025-07-21,4758,Part-Time,1
EMP-00244,Badr,Al-Mutairi,Badr Al-Mutairi,M,badr.almutairi693@srg.com.sa,+966505174559,SRG-011,Security,Security Guard,2021-09-07,3073,Full-Time,0
EMP-00245,Dana,Al-Dosari,Dana Al-Dosari,F,dana.aldosari67@srg.com.sa,+966506003003,SRG-011,Cashier,Senior Cashier,2024-10-10,6368,Full-Time,1
EMP-00246,Amal,Al-Habib,Amal Al-Habib,F,amal.alhabib169@srg.com.sa,+966561320859,SRG-011,Inventory,Warehouse Supervisor,2023-06-25,14174,Full-Time,1
EMP-00247,Nasser,Al-Bassam,Nasser Al-Bassam,M,nasser.albassam812@srg.com.sa,+966507294684,SRG-011,Sales Floor,Senior Sales Associate,2017-06-23,10329,Full-Time,1
EMP-00248,Nawaf,Al-Otaibi,Nawaf Al-Otaibi,M,nawaf.alotaibi427@srg.com.sa,+966577379599,SRG-011,Cashier,Head Cashier,2016-01-23,5948,Full-Time,1
EMP-00249,Mariam,Al-Tamimi,Mariam Al-Tamimi,F,mariam.altamimi104@srg.com.sa,+966585529464,SRG-011,Inventory,Inventory Controller,2016-05-14,5710,Contract,1
EMP-00250,Ibrahim,Al-Saadi,Ibrahim Al-Saadi,M,ibrahim.alsaadi804@srg.com.sa,+966519350675,SRG-011,Cashier,Head Cashier,2025-02-10,5933,Full-Time,1
EMP-00251,Salman,Al-Ghamdi,Salman Al-Ghamdi,M,salman.alghamdi165@srg.com.sa,+966509327450,SRG-011,IT Support,IT Technician,2021-12-14,4209,Full-Time,0
EMP-00252,Lina,Al-Shehri,Lina Al-Shehri,F,lina.alshehri686@srg.com.sa,+966573502229,SRG-011,Sales Floor,Sales Associate,2017-02-27,5351,Full-Time,1
EMP-00253,Abdulaziz,Al-Bassam,Abdulaziz Al-Bassam,M,abdulaziz.albassam476@srg.com.sa,+966502674515,SRG-011,Cashier,Senior Cashier,2019-08-10,7163,Full-Time,1
EMP-00254,Hana,Al-Mutawa,Hana Al-Mutawa,F,hana.almutawa10@srg.com.sa,+966523860721,SRG-011,Security,Security Supervisor,2017-02-28,9503,Full-Time,1
EMP-00255,Eman,Al-Ghamdi,Eman Al-Ghamdi,F,eman.alghamdi410@srg.com.sa,+966575560602,SRG-011,Cashier,Senior Cashier,2021-03-04,8283,Part-Time,0
EMP-00256,Abeer,Al-Suwailem,Abeer Al-Suwailem,F,abeer.alsuwailem966@srg.com.sa,+966522740017,SRG-011,Inventory,Stock Clerk,2018-12-24,3240,Part-Time,1
EMP-00257,Abeer,Al-Hussein,Abeer Al-Hussein,F,abeer.alhussein627@srg.com.sa,+966503192032,SRG-011,HR,HR Manager,2025-07-25,19750,Part-Time,1
EMP-00258,Waleed,Al-Suwailem,Waleed Al-Suwailem,M,waleed.alsuwailem13@srg.com.sa,+966584757843,SRG-011,HR,HR Coordinator,2017-05-21,4287,Full-Time,1
EMP-00259,Ibrahim,Al-Saleh,Ibrahim Al-Saleh,M,ibrahim.alsaleh395@srg.com.sa,+966521915467,SRG-011,Customer Service,Customer Service Lead,2021-11-22,10254,Full-Time,0
EMP-00260,Sami,Al-Baqmi,Sami Al-Baqmi,M,sami.albaqmi329@srg.com.sa,+966536551494,SRG-011,HR,Training Officer,2018-02-25,5013,Full-Time,1
EMP-00261,Badr,Al-Khaldi,Badr Al-Khaldi,M,badr.alkhaldi821@srg.com.sa,+966598517846,SRG-011,Maintenance,Maintenance Supervisor,2019-02-15,22555,Full-Time,1
EMP-00262,Lina,Al-Harbi,Lina Al-Harbi,F,lina.alharbi571@srg.com.sa,+966581002847,SRG-011,HR,HR Coordinator,2017-07-14,3146,Full-Time,1
EMP-00263,Sana,Al-Fahad,Sana Al-Fahad,F,sana.alfahad56@srg.com.sa,+966538624573,SRG-011,IT Support,IT Technician,2023-06-12,6380,Full-Time,1
EMP-00264,Heba,Al-Saleh,Heba Al-Saleh,F,heba.alsaleh675@srg.com.sa,+966531036858,SRG-011,Security,Loss Prevention Officer,2023-02-04,6110,Full-Time,1
EMP-00265,Heba,Al-Harbi,Heba Al-Harbi,F,heba.alharbi761@srg.com.sa,+966562794516,SRG-012,Sales Floor,Senior Sales Associate,2023-03-27,10872,Full-Time,1
EMP-00266,Nasser,Al-Harbi,Nasser Al-Harbi,M,nasser.alharbi111@srg.com.sa,+966561780146,SRG-012,Maintenance,Maintenance Technician,2023-04-23,4384,Contract,1
EMP-00267,Khadija,Al-Saleh,Khadija Al-Saleh,F,khadija.alsaleh50@srg.com.sa,+966588261353,SRG-012,Marketing,Visual Merchandiser,2023-01-17,6015,Contract,1
EMP-00268,Bander,Al-Hussein,Bander Al-Hussein,M,bander.alhussein621@srg.com.sa,+966559457564,SRG-012,Inventory,Inventory Controller,2017-07-22,5459,Part-Time,1
EMP-00269,Sultan,Al-Malki,Sultan Al-Malki,M,sultan.almalki617@srg.com.sa,+966586014930,SRG-012,Security,Security Supervisor,2023-03-05,21524,Contract,1
EMP-00270,Nasser,Al-Mutairi,Nasser Al-Mutairi,M,nasser.almutairi516@srg.com.sa,+966586408662,SRG-012,Marketing,Marketing Manager,2021-11-05,13826,Full-Time,1
EMP-00271,Wafa,Al-Hussein,Wafa Al-Hussein,F,wafa.alhussein828@srg.com.sa,+966509769953,SRG-012,Maintenance,Cleaner,2024-05-28,4730,Full-Time,1
EMP-00272,Huda,Al-Otaibi,Huda Al-Otaibi,F,huda.alotaibi257@srg.com.sa,+966522040738,SRG-012,Sales Floor,Senior Sales Associate,2020-03-10,10598,Full-Time,1
EMP-00273,Ali,Al-Saadi,Ali Al-Saadi,M,ali.alsaadi886@srg.com.sa,+966537524435,SRG-012,HR,HR Coordinator,2025-11-24,5301,Full-Time,1
EMP-00274,Heba,Al-Saleh,Heba Al-Saleh,F,heba.alsaleh990@srg.com.sa,+966581902651,SRG-012,Sales Floor,Floor Manager,2022-07-26,18245,Full-Time,0
EMP-00275,Reem,Al-Mahmoud,Reem Al-Mahmoud,F,reem.almahmoud795@srg.com.sa,+966535935483,SRG-012,HR,HR Manager,2021-10-18,14437,Part-Time,1
EMP-00276,Abdullah,Al-Shammari,Abdullah Al-Shammari,M,abdullah.alshammari570@srg.com.sa,+966543182154,SRG-012,IT Support,IT Technician,2022-01-14,4143,Full-Time,1
EMP-00277,Fatima,Al-Zahrani,Fatima Al-Zahrani,F,fatima.alzahrani793@srg.com.sa,+966596052539,SRG-012,HR,HR Manager,2016-03-11,9666,Part-Time,1
EMP-00278,Sarah,Al-Mutawa,Sarah Al-Mutawa,F,sarah.almutawa806@srg.com.sa,+966583673793,SRG-012,Security,Loss Prevention Officer,2019-03-17,3279,Part-Time,1
EMP-00279,Sarah,Al-Bishi,Sarah Al-Bishi,F,sarah.albishi224@srg.com.sa,+966599900294,SRG-012,Customer Service,Service Representative,2021-06-12,4202,Part-Time,1
EMP-00280,Fahad,Al-Saleh,Fahad Al-Saleh,M,fahad.alsaleh982@srg.com.sa,+966506384429,SRG-012,Security,Security Supervisor,2019-11-20,15989,Part-Time,1
EMP-00281,Maha,Al-Sabah,Maha Al-Sabah,F,maha.alsabah457@srg.com.sa,+966571735708,SRG-012,Management,Store Manager,2024-06-17,24670,Full-Time,0
EMP-00282,Omar,Al-Fahad,Omar Al-Fahad,M,omar.alfahad642@srg.com.sa,+966514536326,SRG-012,Cashier,Cashier,2018-09-18,3030,Full-Time,0
EMP-00283,Manal,Al-Harbi,Manal Al-Harbi,F,manal.alharbi765@srg.com.sa,+966521398508,SRG-012,Customer Service,Service Manager,2022-11-27,10363,Part-Time,0
EMP-00284,Aisha,Al-Qahtani,Aisha Al-Qahtani,F,aisha.alqahtani589@srg.com.sa,+966535339392,SRG-012,Cashier,Cashier,2018-05-18,3288,Part-Time,1
EMP-00285,Ghada,Al-Malki,Ghada Al-Malki,F,ghada.almalki548@srg.com.sa,+966502060950,SRG-012,Maintenance,Maintenance Supervisor,2016-07-22,11876,Contract,1
EMP-00286,Ali,Al-Sheikh,Ali Al-Sheikh,M,ali.alsheikh89@srg.com.sa,+966548342987,SRG-012,IT Support,IT Technician,2020-11-10,5484,Part-Time,1
EMP-00287,Majed,Al-Shammari,Majed Al-Shammari,M,majed.alshammari817@srg.com.sa,+966585948917,SRG-012,IT Support,IT Technician,2018-12-13,6263,Full-Time,1
EMP-00288,Fatima,Al-Sabah,Fatima Al-Sabah,F,fatima.alsabah611@srg.com.sa,+966562428191,SRG-012,IT Support,IT Technician,2017-01-01,5345,Full-Time,1
EMP-00289,Reem,Al-Suwailem,Reem Al-Suwailem,F,reem.alsuwailem855@srg.com.sa,+966544260252,SRG-012,IT Support,IT Technician,2018-03-08,5526,Full-Time,1
EMP-00290,Jasser,Al-Juhani,Jasser Al-Juhani,M,jasser.aljuhani257@srg.com.sa,+966514312117,SRG-012,IT Support,IT Manager,2024-02-10,10207,Contract,1
EMP-00291,Hana,Al-Dosari,Hana Al-Dosari,F,hana.aldosari199@srg.com.sa,+966559151398,SRG-012,Customer Service,Service Representative,2020-10-03,6686,Part-Time,1
EMP-00292,Heba,Al-Hussein,Heba Al-Hussein,F,heba.alhussein321@srg.com.sa,+966534716584,SRG-012,Inventory,Warehouse Supervisor,2021-07-06,8158,Part-Time,1
EMP-00293,Huda,Al-Saleh,Huda Al-Saleh,F,huda.alsaleh499@srg.com.sa,+966582825908,SRG-012,Security,Security Supervisor,2023-08-12,18009,Full-Time,0
EMP-00294,Meshal,Al-Ghamdi,Meshal Al-Ghamdi,M,meshal.alghamdi745@srg.com.sa,+966511312564,SRG-012,Inventory,Inventory Controller,2020-12-21,3313,Contract,0
