CustomerID,FirstName,LastName,FullName,Gender,Email,Phone,City,Region,DateOfBirth,RegistrationDate,MembershipTier,IsActive
CUST-000162,Khadija,Al-Mutawa,Khadija Al-Mutawa,F,khadija.almutawa2588@email.com,+966595066077,Taif,Makkah,1988-12-24,2021-10-14,Gold,1
CUST-000163,Abeer,Al-Mansour,Abeer Al-Mansour,F,abeer.almansour5783@email.com,+966531333515,Kharj,Riyadh,1975-02-22,2025-03-14,Platinum,1
CUST-000164,Khadija,Al-Bassam,Khadija Al-Bassam,F,khadija.albassam6598@email.com,+966551177801,Yanbu,Madinah,1963-10-31,2025-12-07,Bronze,1
CUST-000165,Talal,Al-Otaibi,Talal Al-Otaibi,M,talal.alotaibi911@email.com,+966566043465,Jazan,Jazan,2000-08-31,2024-07-03,Platinum,0
CUST-000166,Dana,Al-Dosari,Dana Al-Dosari,F,dana.aldosari8010@email.com,+966536450683,Hail,Hail,1988-07-15,2022-05-22,Bronze,0
CUST-000167,Lama,Al-Khaldi,Lama Al-Khaldi,F,lama.alkhaldi6563@email.com,+966599266290,Makkah,Makkah,2013-09-16,2020-03-24,Gold,0
CUST-000168,Abdulaziz,Al-Suwailem,Abdulaziz Al-Suwailem,M,abdulaziz.alsuwailem4386@email.com,+966594768730,Hofuf,Eastern,1977-08-16,2022-05-08,Gold,1
CUST-000169,Wafa,Al-Rashid,Wafa Al-Rashid,F,wafa.alrashid3474@email.com,+966594074000,Jubail,Eastern,1991-02-09,2021-03-17,Silver,1
CUST-000170,Omar,Al-Khalifa,Omar Al-Khalifa,M,omar.alkhalifa8372@email.com,+966514713050,Yanbu,Madinah,1982-02-03,2020-01-16,Bronze,1
CUST-000171,Rana,Al-Khaldi,Rana Al-Khaldi,F,rana.alkhaldi3412@email.com,+966504033127,Najran,Najran,1980-08-19,2025-07-10,Bronze,1
CUST-000172,Yasser,Al-Juhani,Yasser Al-Juhani,M,yasser.aljuhani355@email.com,+966597279849,Dammam,Eastern,1977-02-14,2022-12-27,Silver,1
CUST-000173,Faisal,Al-Shehri,Faisal Al-Shehri,M,faisal.alshehri5312@email.com,+966517706878,Diriyah,Riyadh,1964-04-28,2021-03-08,Platinum,1
CUST-000174,Noura,Al-Saadi,Noura Al-Saadi,F,noura.alsaadi1471@email.com,+966556980989,Tabuk,Tabuk,1989-02-02,2019-09-28,Silver,1
CUST-000175,Ghada,Al-Tamimi,Ghada Al-Tamimi,F,ghada.altamimi2489@email.com,+966526018967,Dammam,Eastern,1990-08-01,2019-07-10,Bronze,1
CUST-000176,Ali,Al-Saadi,Ali Al-Saadi,M,ali.alsaadi2157@email.com,+966554901880,Kharj,Riyadh,2005-10-25,2021-01-16,Platinum,1
CUST-000177,Talal,Al-Qahtani,Talal Al-Qahtani,M,talal.alqahtani5657@email.com,+966506860223,Yanbu,Madinah,1980-01-10,2025-12-23,Silver,1
CUST-000178,Bayan,Al-Juhani,Bayan Al-Juhani,F,bayan.aljuhani7708@email.com,+966516589859,Arar,Northern Borders,2004-08-09,2019-06-12,Silver,1
CUST-000179,Amal,Al-Mutawa,Amal Al-Mutawa,F,amal.almutawa8437@email.com,+966525658481,Taif,Makkah,1996-09-29,2020-04-01,Platinum,1
CUST-000180,Abdulaziz,Al-Suwailem,Abdulaziz Al-Suwailem,M,abdulaziz.alsuwailem8790@email.com,+966558257408,Kharj,Riyadh,1981-04-20,2020-06-05,Bronze,1
CUST-000181,Amal,Al-Qahtani,Amal Al-Qahtani,F,amal.alqahtani4738@email.com,+966521918300,Diriyah,Riyadh,1988-03-16,2021-10-18,Gold,1
CUST-000182,Rasha,Al-Khaldi,Rasha Al-Khaldi,F,rasha.alkhaldi7298@email.com,+966572297658,Arar,Northern Borders,1987-06-17,2022-04-22,Bronze,0
CUST-000183,Fatima,Al-Sheikh,Fatima Al-Sheikh,F,fatima.alsheikh9714@email.com,+966502833821,Diriyah,Riyadh,1963-12-17,2023-02-10,Platinum,1
CUST-000184,Jasser,Al-Otaibi,Jasser Al-Otaibi,M,jasser.alotaibi9829@email.com,+966529146884,Madinah,Madinah,2006-01-23,2024-09-17,Gold,1
CUST-000185,Mohammed,Al-Ghamdi,Mohammed Al-Ghamdi,M,mohammed.alghamdi1878@email.com,+966565078088,Qatif,Eastern,2009-10-11,2025-09-04,Silver,1
CUST-000186,Heba,Al-Sabah,Heba Al-Sabah,F,heba.alsabah1452@email.com,+966586926067,Hofuf,Eastern,1997-09-20,2024-10-02,Silver,0
CUST-000187,Mishari,Al-Hussein,Mishari Al-Hussein,M,mishari.alhussein6558@email.com,+966589997668,Jubail,Eastern,1974-05-20,2022-07-16,Bronze,1
CUST-000188,Ahmed,Al-Mansour,Ahmed Al-Mansour,M,ahmed.almansour8000@email.com,+966521029823,Al Baha,Al Baha,2009-09-12,2020-02-22,Gold,1
CUST-000189,Huda,Al-Khaldi,Huda Al-Khaldi,F,huda.alkhaldi3454@email.com,+966558046010,Khamis Mushait,Asir,1985-05-13,2020-01-15,Gold,1
CUST-000190,Badr,Al-Shehri,Badr Al-Shehri,M,badr.alshehri9891@email.com,+966579731347,Qatif,Eastern,2013-09-07,2019-10-21,Gold,1
CUST-000191,Saud,Al-Ghamdi,Saud Al-Ghamdi,M,saud.alghamdi9955@email.com,+966584429590,Khobar,Eastern,1996-12-06,2021-08-03,Silver,1
CUST-000192,Maha,Al-Hussein,Maha Al-Hussein,F,maha.alhussein6209@email.com,+966589641980,Abha,Asir,1997-06-27,2019-08-12,Bronze,1
CUST-000193,Shaima,Al-Mansour,Shaima Al-Mansour,F,shaima.almansour6963@email.com,+966546944560,Kharj,Riyadh,1998-09-04,2019-01-12,Gold,1
CUST-000194,Manal,Al-Malki,Manal Al-Malki,F,manal.almalki4079@email.com,+966519452037,Khobar,Eastern,1964-05-18,2020-11-21,Silver,1
CUST-000195,Ahmed,Al-Bassam,Ahmed Al-Bassam,M,ahmed.albassam5727@email.com,+966586806613,Jeddah,Makkah,1998-06-11,2019-06-25,Platinum,1
CUST-000196,Salman,Al-Mansour,Salman Al-Mansour,M,salman.almansour7899@email.com,+966531309179,Tabuk,Tabuk,1977-12-12,2024-02-13,Silver,0
CUST-000197,Noura,Al-Hussein,Noura Al-Hussein,F,noura.alhussein6811@email.com,+966517227310,Taif,Makkah,1985-05-27,2025-09-16,Gold,1
CUST-000198,Jasser,Al-Harbi,Jasser Al-Harbi,M,jasser.alharbi944@email.com,+966527290592,Dammam,Eastern,1986-01-09,2020-06-11,Bronze,0
CUST-000199,Omar,Al-Anazi,Omar Al-Anazi,M,omar.alanazi8312@email.com,+966504502761,Diriyah,Riyadh,2010-12-17,2023-08-13,Gold,1
CUST-000200,Sami,Al-Fahad,Sami Al-Fahad,M,sami.alfahad5077@email.com,+966562634045,Jeddah,Makkah,1995-02-22,2022-04-01,Bronze,1
CUST-000201,Sami,Al-Shehri,Sami Al-Shehri,M,sami.alshehri974@email.com,+966501501784,Najran,Najran,2012-01-22,2025-02-10,Bronze,1
CUST-000202,Nawaf,Al-Anazi,Nawaf Al-Anazi,M,nawaf.alanazi291@email.com,+966575663725,Yanbu,Madinah,1969-07-17,2023-08-19,Gold,0
CUST-000203,Lina,Al-Ghamdi,Lina Al-Ghamdi,F,lina.alghamdi2501@email.com,+966589330403,Qatif,Eastern,1977-06-18,2022-06-04,Gold,1
CUST-000204,Lama,Al-Dosari,Lama Al-Dosari,F,lama.aldosari7412@email.com,+966557781693,Jeddah,Makkah,1964-12-29,2021-01-06,Bronze,1
CUST-000205,Saad,Al-Shehri,Saad Al-Shehri,M,saad.alshehri6100@email.com,+966568853377,Diriyah,Riyadh,2000-07-07,2021-02-06,Silver,1
CUST-000206,Mona,Al-Hussein,Mona Al-Hussein,F,mona.alhussein4300@email.com,+966519666820,Diriyah,Riyadh,1974-11-22,2024-09-01,Silver,1
CUST-000207,Noor,Al-Suwailem,Noor Al-Suwailem,F,noor.alsuwailem8885@email.com,+966514014745,Al Baha,Al Baha,1979-07-07,2019-10-05,Silver,1
CUST-000208,Shaima,Al-Ghamdi,Shaima Al-Ghamdi,F,shaima.alghamdi552@email.com,+966597402477,Jazan,Jazan,1977-05-18,2022-07-03,Silver,1
CUST-000209,Noor,Al-Mahmoud,Noor Al-Mahmoud,F,noor.almahmoud4618@email.com,+966546082338,Buraidah,Qassim,1973-12-06,2021-01-05,Bronze,1
CUST-000210,Sultan,Al-Sabah,Sultan Al-Sabah,M,sultan.alsabah3136@email.com,+966515098948,Qatif,Eastern,2001-05-27,2023-04-15,Bronze,1
CUST-000211,Aisha,Al-Shehri,Aisha Al-Shehri,F,aisha.alshehri8733@email.com,+966503558518,Makkah,Makkah,1994-02-11,2019-11-13,Gold,1
CUST-000212,Hatem,Al-Ghamdi,Hatem Al-Ghamdi,M,hatem.alghamdi9901@email.com,+966537857925,Makkah,Makkah,1960-07-28,2025-07-03,Bronze,1
CUST-000213,Bayan,Al-Mutawa,Bayan Al-Mutawa,F,bayan.almutawa8215@email.com,+966593082730,Kharj,Riyadh,1969-02-22,2025-10-26,Platinum,1
CUST-000214,Abdulaziz,Al-Zahrani,Abdulaziz Al-Zahrani,M,abdulaziz.alzahrani9819@email.com,+966526096478,Qatif,Eastern,2003-08-14,2025-07-18,Gold,0
CUST-000215,Yasser,Al-Qahtani,Yasser Al-Qahtani,M,yasser.alqahtani4290@email.com,+966515712781,Yanbu,Madinah,1968-05-13,2019-04-25,Bronze,1
CUST-000216,Fahad,Al-Baqmi,Fahad Al-Baqmi,M,fahad.albaqmi1697@email.com,+966541162864,Buraidah,Qassim,1990-08-31,2025-02-23,Gold,1
CUST-000217,Omar,Al-Khaldi,Omar Al-Khaldi,M,omar.alkhaldi9622@email.com,+966506196201,Khamis Mushait,Asir,1987-12-22,2019-08-02,Gold,1
CUST-000218,Fatima,Al-Hussein,Fatima Al-Hussein,F,fatima.alhussein783@email.com,+966568604027,Dammam,Eastern,1968-12-23,2024-05-22,Platinum,1
CUST-000219,Mona,Al-Mutairi,Mona Al-Mutairi,F,mona.almutairi3243@email.com,+966515406973,Riyadh,Riyadh,1991-09-24,2019-07-09,Silver,1
CUST-000220,Salman,Al-Dosari,Salman Al-Dosari,M,salman.aldosari7740@email.com,+966595509601,Jubail,Eastern,1964-11-25,2022-08-24,Silver,1
CUST-000221,Nasser,Al-Baqmi,Nasser Al-Baqmi,M,nasser.albaqmi4232@email.com,+966599812447,Dammam,Eastern,2000-05-08,2022-01-20,Bronze,1
CUST-000222,Bander,Al-Shehri,Bander Al-Shehri,M,bander.alshehri4734@email.com,+966514117577,Sakaka,Al Jawf,1996-04-16,2022-05-03,Bronze,1
CUST-000223,Faisal,Al-Shammari,Faisal Al-Shammari,M,faisal.alshammari5745@email.com,+966532096686,Khamis Mushait,Asir,2009-12-05,2022-01-12,Silver,1
CUST-000224,Khalid,Al-Saleh,Khalid Al-Saleh,M,khalid.alsaleh1331@email.com,+966509955936,Diriyah,Riyadh,2014-01-21,2025-07-21,Silver,1
CUST-000225,Abeer,Al-Harbi,Abeer Al-Harbi,F,abeer.alharbi3701@email.com,+966561628337,Jubail,Eastern,1994-11-08,2020-05-01,Bronze,1
CUST-000226,Dana,Al-Fahad,Dana Al-Fahad,F,dana.alfahad9822@email.com,+966547351367,Khamis Mushait,Asir,2012-05-19,2022-09-19,Silver,1
CUST-000227,Mona,Al-Qahtani,Mona Al-Qahtani,F,mona.alqahtani4038@email.com,+966562787170,Riyadh,Riyadh,1962-04-10,2022-01-15,Platinum,1
CUST-000228,Salman,Al-Qahtani,Salman Al-Qahtani,M,salman.alqahtani3636@email.com,+966576254601,Tabuk,Tabuk,2011-07-04,2022-05-20,Bronze,1
CUST-000229,Yousef,Al-Fahad,Yousef Al-Fahad,M,yousef.alfahad1211@email.com,+966572788737,Makkah,Makkah,2011-06-22,2019-12-25,Silver,1
CUST-000230,Sultan,Al-Mahmoud,Sultan Al-Mahmoud,M,sultan.almahmoud1521@email.com,+966545808585,Taif,Makkah,1986-05-08,2019-02-26,Silver,1
CUST-000231,Khadija,Al-Ghamdi,Khadija Al-Ghamdi,F,khadija.alghamdi3823@email.com,+966586084135,Yanbu,Madinah,2010-08-28,2020-12-14,Gold,1
CUST-000232,Lama,Al-Shehri,Lama Al-Shehri,F,lama.alshehri7866@email.com,+966504541937,Makkah,Makkah,1981-01-02,2023-06-08,Bronze,1
CUST-000233,Eman,Al-Tamimi,Eman Al-Tamimi,F,eman.altamimi9562@email.com,+966527454644,Unaizah,Qassim,1996-04-06,2025-06-07,Gold,1
CUST-000234,Abdulaziz,Al-Mahmoud,Abdulaziz Al-Mahmoud,M,abdulaziz.almahmoud7478@email.com,+966532740898,Jazan,Jazan,2000-10-07,2022-04-19,Platinum,1
CUST-000235,Heba,Al-Sheikh,Heba Al-Sheikh,F,heba.alsheikh8300@email.com,+966573554104,Dammam,Eastern,1977-08-04,2020-12-26,Gold,1
CUST-000236,Faten,Al-Zahrani,Faten Al-Zahrani,F,faten.alzahrani2514@email.com,+966577509900,Yanbu,Madinah,2009-08-25,2024-08-22,Bronze,1
CUST-000237,Hatem,Al-Shehri,Hatem Al-Shehri,M,hatem.alshehri3290@email.com,+966519079991,Unaizah,Qassim,2014-08-19,2021-07-15,Bronze,1
CUST-000238,Ali,Al-Bishi,Ali Al-Bishi,M,ali.albishi1660@email.com,+966574841906,Jazan,Jazan,1988-08-28,2023-08-20,Bronze,1
CUST-000239,Hassan,Al-Dosari,Hassan Al-Dosari,M,hassan.aldosari6443@email.com,+966594153748,Riyadh,Riyadh,1993-04-13,2021-05-13,Silver,1
CUST-000240,Meshal,Al-Hussein,Meshal Al-Hussein,M,meshal.alhussein9765@email.com,+966571261313,Al Baha,Al Baha,1969-02-12,2023-05-22,Gold,0
CUST-000241,Hana,Al-Mansour,Hana Al-Mansour,F,hana.almansour9819@email.com,+966535203320,Yanbu,Madinah,1971-11-14,2019-08-23,Platinum,1
CUST-000242,Noor,Al-Bassam,Noor Al-Bassam,F,noor.albassam5933@email.com,+966553116331,Jeddah,Makkah,2014-03-20,2023-11-02,Silver,1
CUST-000243,Hassan,Al-Otaibi,Hassan Al-Otaibi,M,hassan.alotaibi1315@email.com,+966511929168,Diriyah,Riyadh,1967-06-18,2019-06-14,Bronze,1
CUST-000244,Jasser,Al-Hussein,Jasser Al-Hussein,M,jasser.alhussein9206@email.com,+966545234208,Madinah,Madinah,2006-02-19,2022-02-05,Bronze,1
CUST-000245,Mohammed,Al-Saleh,Mohammed Al-Saleh,M,mohammed.alsaleh8389@email.com,+966524241648,Buraidah,Qassim,2007-08-17,2024-05-22,Silver,1
CUST-000246,Salman,Al-Saleh,Salman Al-Saleh,M,salman.alsaleh9187@email.com,+966569020705,Al Baha,Al Baha,1971-06-21,2024-04-22,Bronze,1
CUST-000247,Sultan,Al-Saleh,Sultan Al-Saleh,M,sultan.alsaleh2046@email.com,+966578821602,Hail,Hail,1981-12-24,2021-11-14,Platinum,1
CUST-000248,Nada,Al-Suwailem,Nada Al-Suwailem,F,nada.alsuwailem2270@email.com,+966522204968,Arar,Northern Borders,2007-07-30,2019-09-05,Bronze,1
CUST-000249,Reem,Al-Juhani,Reem Al-Juhani,F,reem.aljuhani6515@email.com,+966543039509,Hail,Hail,2003-02-15,2019-07-03,Gold,0
CUST-000250,Meshal,Al-Rashid,Meshal Al-Rashid,M,meshal.alrashid6775@email.com,+966542952338,Madinah,Madinah,1999-02-23,2020-10-08,Silver,1
CUST-000251,Omar,Al-Sheikh,Omar Al-Sheikh,M,omar.alsheikh9684@email.com,+966517942866,Arar,Northern Borders,2001-06-27,2024-07-09,Bronze,1
CUST-000252,Faisal,Al-Mutawa,Faisal Al-Mutawa,M,faisal.almutawa1110@email.com,+966594827150,Najran,Najran,1976-02-13,2023-06-05,Platinum,1
CUST-000253,Waleed,Al-Habib,Waleed Al-Habib,M,waleed.alhabib7442@email.com,+966513932739,Qatif,Eastern,1994-02-20,2024-10-08,Silver,1
CUST-000254,Eman,Al-Baqmi,Eman Al-Baqmi,F,eman.albaqmi5258@email.com,+966524128952,Unaizah,Qassim,1988-01-31,2023-03-20,Silver,1
CUST-000255,Dana,Al-Saleh,Dana Al-Saleh,F,dana.alsaleh4069@email.com,+966568298194,Dammam,Eastern,2005-07-06,2023-02-28,Bronze,1
CUST-000256,Abeer,Al-Shehri,Abeer Al-Shehri,F,abeer.alshehri6981@email.com,+966541407823,Diriyah,Riyadh,2014-04-11,2020-12-17,Bronze,1
CUST-000257,Mariam,Al-Qahtani,Mariam Al-Qahtani,F,mariam.alqahtani5199@email.com,+966551935938,Jubail,Eastern,1994-11-13,2025-12-06,Platinum,1
CUST-000258,Bayan,Al-Mahmoud,Bayan Al-Mahmoud,F,bayan.almahmoud5839@email.com,+966592643646,Taif,Makkah,1973-08-18,2019-01-23,Gold,1
CUST-000259,Rana,Al-Khalifa,Rana Al-Khalifa,F,rana.alkhalifa6758@email.com,+966527657819,Makkah,Makkah,1995-06-18,2020-12-01,Bronze,1
CUST-000260,Omar,Al-Fahad,Omar Al-Fahad,M,omar.alfahad8769@email.com,+966503939520,Kharj,Riyadh,1988-08-29,2021-06-22,Gold,1
CUST-000261,Khadija,Al-Juhani,Khadija Al-Juhani,F,khadija.aljuhani7461@email.com,+966594281042,Sakaka,Al Jawf,2013-12-22,2020-06-16,Platinum,1
CUST-000262,Shaima,Al-Bishi,Shaima Al-Bishi,F,shaima.albishi2393@email.com,+966548573889,Unaizah,Qassim,1984-03-03,2019-11-03,Bronze,1
CUST-000263,Rasha,Al-Mutairi,Rasha Al-Mutairi,F,rasha.almutairi195@email.com,+966539853438,Khamis Mushait,Asir,1998-03-11,2022-03-12,Silver,0
CUST-000264,Faten,Al-Suwailem,Faten Al-Suwailem,F,faten.alsuwailem2627@email.com,+966555893303,Makkah,Makkah,1974-05-21,2019-04-07,Bronze,1
CUST-000265,Ali,Al-Malki,Ali Al-Malki,M,ali.almalki8326@email.com,+966523787170,Diriyah,Riyadh,1982-09-03,2020-11-18,Bronze,1
CUST-000266,Rana,Al-Sheikh,Rana Al-Sheikh,F,rana.alsheikh1813@email.com,+966508913866,Taif,Makkah,2006-10-21,2025-09-07,Bronze,1
CUST-000267,Rana,Al-Tamimi,Rana Al-Tamimi,F,rana.altamimi4762@email.com,+966586854169,Hofuf,Eastern,1973-05-25,2022-03-01,Silver,1
CUST-000268,Khalid,Al-Mahmoud,Khalid Al-Mahmoud,M,khalid.almahmoud9018@email.com,+966543310671,Riyadh,Riyadh,2008-11-15,2022-08-09,Platinum,0
CUST-000269,Ibrahim,Al-Saleh,Ibrahim Al-Saleh,M,ibrahim.alsaleh8030@email.com,+966598212222,Taif,Makkah,1978-10-12,2024-11-13,Silver,1
CUST-000270,Nawaf,Al-Bassam,Nawaf Al-Bassam,M,nawaf.albassam5792@email.com,+966552533008,Jubail,Eastern,1961-09-30,2024-01-12,Bronze,1
CUST-000271,Nawaf,Al-Anazi,Nawaf Al-Anazi,M,nawaf.alanazi4194@email.com,+966523161263,Buraidah,Qassim,1998-07-06,2024-03-07,Gold,1
CUST-000272,Nasser,Al-Suwailem,Nasser Al-Suwailem,M,nasser.alsuwailem2206@email.com,+966525037053,Khamis Mushait,Asir,1988-11-28,2019-01-05,Gold,0
CUST-000273,Ahmed,Al-Tamimi,Ahmed Al-Tamimi,M,ahmed.altamimi4452@email.com,+966525607997,Najran,Najran,1977-09-19,2020-08-11,Platinum,1
CUST-000274,Ibrahim,Al-Juhani,Ibrahim Al-Juhani,M,ibrahim.aljuhani9180@email.com,+966502876652,Jeddah,Makkah,1997-04-12,2023-12-13,Bronze,1
CUST-000275,Manal,Al-Habib,Manal Al-Habib,F,manal.alhabib6317@email.com,+966588906186,Abha,Asir,1987-05-31,2025-01-08,Bronze,1
CUST-000276,Hana,Al-Ghamdi,Hana Al-Ghamdi,F,hana.alghamdi310@email.com,+966562670846,Kharj,Riyadh,1999-02-08,2021-07-09,Gold,1
CUST-000277,Ahmed,Al-Saleh,Ahmed Al-Saleh,M,ahmed.alsaleh4754@email.com,+966551460858,Khobar,Eastern,1968-12-15,2023-06-24,Gold,1
CUST-000278,Amal,Al-Anazi,Amal Al-Anazi,F,amal.alanazi6765@email.com,+966529652418,Unaizah,Qassim,1960-04-27,2020-10-05,Silver,1
CUST-000279,Ali,Al-Rashid,Ali Al-Rashid,M,ali.alrashid9992@email.com,+966567974327,Riyadh,Riyadh,1968-11-08,2021-12-24,Platinum,1
CUST-000280,Omar,Al-Saadi,Omar Al-Saadi,M,omar.alsaadi5430@email.com,+966553680952,Al Baha,Al Baha,1981-12-09,2020-12-06,Bronze,0
CUST-000281,Omar,Al-Fahad,Omar Al-Fahad,M,omar.alfahad3164@email.com,+966578466761,Buraidah,Qassim,1987-04-15,2025-04-12,Silver,0
CUST-000282,Bander,Al-Baqmi,Bander Al-Baqmi,M,bander.albaqmi8142@email.com,+966563925221,Khobar,Eastern,1990-06-28,2024-12-28,Gold,1
CUST-000283,Aisha,Al-Juhani,Aisha Al-Juhani,F,aisha.aljuhani1898@email.com,+966553670217,Kharj,Riyadh,1989-02-14,2019-06-17,Gold,1
CUST-000284,Yousef,Al-Khalifa,Yousef Al-Khalifa,M,yousef.alkhalifa9047@email.com,+966583972390,Buraidah,Qassim,1996-01-20,2024-01-08,Bronze,1
CUST-000285,Samar,Al-Hussein,Samar Al-Hussein,F,samar.alhussein326@email.com,+966547018732,Yanbu,Madinah,2007-11-16,2019-09-01,Gold,1
CUST-000286,Noura,Al-Saadi,Noura Al-Saadi,F,noura.alsaadi1105@email.com,+966543201947,Abha,Asir,1975-12-23,2023-10-08,Silver,0
CUST-000287,Heba,Al-Juhani,Heba Al-Juhani,F,heba.aljuhani5972@email.com,+966594037459,Najran,Najran,1964-01-20,2021-06-24,Platinum,1
CUST-000288,Khadija,Al-Zahrani,Khadija Al-Zahrani,F,khadija.alzahrani9824@email.com,+966592480812,Tabuk,Tabuk,1969-08-06,2022-11-07,Platinum,1
CUST-000289,Ahmed,Al-Tamimi,Ahmed Al-Tamimi,M,ahmed.altamimi7664@email.com,+966563395719,Jubail,Eastern,1999-09-01,2021-05-11,Platinum,0
CUST-000290,Khalid,Al-Malki,Khalid Al-Malki,M,khalid.almalki9339@email.com,+966559902106,Buraidah,Qassim,2011-03-06,2019-08-02,Platinum,1
CUST-000291,Rasha,Al-Sheikh,Rasha Al-Sheikh,F,rasha.alsheikh1906@email.com,+966534379225,Taif,Makkah,1993-12-29,2020-12-17,Gold,1
CUST-000292,Ahmed,Al-Sheikh,Ahmed Al-Sheikh,M,ahmed.alsheikh4462@email.com,+966578258208,Madinah,Madinah,1966-04-24,2023-03-22,Gold,0
CUST-000293,Ahmed,Al-Saleh,Ahmed Al-Saleh,M,ahmed.alsaleh6397@email.com,+966512960115,Dammam,Eastern,1982-02-08,2022-12-27,Gold,1
CUST-000294,Wafa,Al-Habib,Wafa Al-Habib,F,wafa.alhabib2075@email.com,+966572763831,Arar,Northern Borders,1989-06-16,2025-12-13,Bronze,1
CUST-000295,Sami,Al-Saleh,Sami Al-Saleh,M,sami.alsaleh8864@email.com,+966586918428,Sakaka,Al Jawf,1973-01-20,2022-09-12,Gold,0
CUST-000296,Mona,Al-Khaldi,Mona Al-Khaldi,F,mona.alkhaldi4231@email.com,+966538841865,Buraidah,Qassim,1995-07-09,2019-12-08,Bronze,0
CUST-000297,Saud,Al-Rashid,Saud Al-Rashid,M,saud.alrashid8134@email.com,+966595774244,Yanbu,Madinah,2012-03-31,2022-10-28,Platinum,0
CUST-000298,Abeer,Al-Ghamdi,Abeer Al-Ghamdi,F,abeer.alghamdi4140@email.com,+966545649030,Khamis Mushait,Asir,1969-11-23,2021-01-15,Silver,1
CUST-000299,Abdulaziz,Al-Suwailem,Abdulaziz Al-Suwailem,M,abdulaziz.alsuwailem5626@email.com,+966544896669,Qatif,Eastern,1986-09-16,2020-08-27,Silver,1
CUST-000300,Bander,Al-Malki,Bander Al-Malki,M,bander.almalki4246@email.com,+966536719060,Sakaka,Al Jawf,2012-01-04,2019-11-17,Bronze,1
CUST-000301,Ghada,Al-Khaldi,Ghada Al-Khaldi,F,ghada.alkhaldi888@email.com,+966578200668,Unaizah,Qassim,1992-08-23,2024-09-28,Silver,1
CUST-000302,Hatem,Al-Saleh,Hatem Al-Saleh,M,hatem.alsaleh6827@email.com,+966582208687,Jubail,Eastern,1993-12-12,2022-08-17,Silver,1
CUST-000303,Rasha,Al-Otaibi,Rasha Al-Otaibi,F,rasha.alotaibi3450@email.com,+966508429903,Al Baha,Al Baha,1968-10-11,2022-11-27,Silver,1
CUST-000304,Noura,Al-Habib,Noura Al-Habib,F,noura.alhabib3168@email.com,+966551428500,Jazan,Jazan,1960-03-26,2024-08-17,Gold,1
CUST-000305,Wafa,Al-Shammari,Wafa Al-Shammari,F,wafa.alshammari3234@email.com,+966586394660,Madinah,Madinah,1985-05-06,2020-01-08,Bronze,1
CUST-000306,Huda,Al-Sabah,Huda Al-Sabah,F,huda.alsabah709@email.com,+966524761591,Najran,Najran,1967-10-21,2021-03-27,Gold,1
CUST-000307,Reem,Al-Shammari,Reem Al-Shammari,F,reem.alshammari5138@email.com,+966552994494,Yanbu,Madinah,1985-07-18,2022-10-15,Bronze,1
CUST-000308,Nasser,Al-Dosari,Nasser Al-Dosari,M,nasser.aldosari4389@email.com,+966579175518,Yanbu,Madinah,1966-09-18,2020-05-14,Platinum,1
CUST-000309,Sana,Al-Otaibi,Sana Al-Otaibi,F,sana.alotaibi5849@email.com,+966557176438,Yanbu,Madinah,1990-12-03,2023-12-15,Bronze,1
CUST-000310,Mohammed,Al-Suwailem,Mohammed Al-Suwailem,M,mohammed.alsuwailem4121@email.com,+966514264201,Tabuk,Tabuk,1997-07-05,2019-05-09,Platinum,1
CUST-000311,Abeer,Al-Mansour,Abeer Al-Mansour,F,abeer.almansour1822@email.com,+966522808140,Qatif,Eastern,2009-06-07,2025-10-08,Gold,1
CUST-000312,Saud,Al-Dosari,Saud Al-Dosari,M,saud.aldosari234@email.com,+966566451382,Najran,Najran,1962-08-30,2022-08-24,Silver,1
CUST-000313,Abdullah,Al-Baqmi,Abdullah Al-Baqmi,M,abdullah.albaqmi3881@email.com,+966507118277,Buraidah,Qassim,1994-08-25,2020-05-10,Silver,1
CUST-000314,Rana,Al-Saleh,Rana Al-Saleh,F,rana.alsaleh6079@email.com,+966556433167,Dammam,Eastern,1990-07-06,2019-10-11,Bronze,1
CUST-000315,Reem,Al-Tamimi,Reem Al-Tamimi,F,reem.altamimi109@email.com,+966579362083,Abha,Asir,2003-09-19,2021-09-20,Platinum,0
CUST-000316,Bayan,Al-Mutawa,Bayan Al-Mutawa,F,bayan.almutawa2243@email.com,+966577877694,Yanbu,Madinah,1977-03-13,2020-10-24,Gold,1
CUST-000317,Rasha,Al-Saadi,Rasha Al-Saadi,F,rasha.alsaadi479@email.com,+966583985391,Diriyah,Riyadh,1981-11-27,2022-07-19,Silver,0
CUST-000318,Ibrahim,Al-Habib,Ibrahim Al-Habib,M,ibrahim.alhabib3011@email.com,+966523510990,Riyadh,Riyadh,1965-07-26,2023-10-15,Silver,1
CUST-000319,Hassan,Al-Harbi,Hassan Al-Harbi,M,hassan.alharbi609@email.com,+966568754886,Arar,Northern Borders,1962-02-17,2022-12-03,Silver,0
CUST-000320,Abdullah,Al-Otaibi,Abdullah Al-Otaibi,M,abdullah.alotaibi9569@email.com,+966535242142,Madinah,Madinah,1987-10-02,2019-10-02,Silver,1
CUST-000321,Sana,Al-Shammari,Sana Al-Shammari,F,sana.alshammari2988@email.com,+966514248696,Qatif,Eastern,1981-04-27,2019-11-27,Bronze,1
